,year,date,time,day,venue,referee,team,opponent,formation,result,poss,gf,ga,gls,sh,sot,sot%,g/sh,g/sot,pk,pkatt,g-xg,xg,xga,np:g-xg,npxg,npxg/sh
7990,2015,2016-01-10,15:00,Sun,Home,Luca Banti,Hellas Verona,Palermo,4-4-2,L,60.0,0.0,0.0,0.0,31.0,7.0,22.6,0.0,0.0,0.0,0.0,,,,,,
7991,2015,2016-01-17,15:00,Sun,Away,Davide Massa,Hellas Verona,Roma,3-4-3,D,32.0,1.0,1.0,1.0,10.0,3.0,30.0,0.0,0.0,1.0,1.0,,,,,,
7992,2015,2016-01-24,15:00,Sun,Home,Gianluca Rocchi,Hellas Verona,Genoa,4-3-3,D,46.0,1.0,1.0,1.0,17.0,9.0,52.9,0.06,0.11,0.0,0.0,,,,,,
7993,2015,2016-01-31,15:00,Sun,Away,Maurizio Mariani,Hellas Verona,Torino,4-4-1-1,D,45.0,0.0,0.0,0.0,10.0,3.0,30.0,0.0,0.0,0.0,0.0,,,,,,
7994,2015,2016-02-03,20:45,Wed,Home,Marco Di Bello,Hellas Verona,Atalanta,4-4-2,W,48.0,2.0,2.0,2.0,13.0,5.0,38.5,0.15,0.4,0.0,0.0,,,,,,
7995,2015,2016-02-07,12:30,Sun,Home,Piero Giacomelli,Hellas Verona,Inter,4-4-2,D,27.0,3.0,3.0,3.0,10.0,4.0,40.0,0.3,0.75,0.0,0.0,,,,,,
7996,2015,2016-02-11,20:45,Thu,Away,Andrea Gervasoni,Hellas Verona,Lazio,4-4-2,L,36.0,2.0,2.0,2.0,8.0,4.0,50.0,0.25,0.5,0.0,0.0,,,,,,
7997,2015,2016-02-20,18:00,Sat,Home,Marco Guida,Hellas Verona,Chievo,4-4-2,W,43.0,3.0,3.0,3.0,20.0,8.0,40.0,0.15,0.38,0.0,1.0,,,,,,
7998,2015,2016-02-28,15:00,Sun,Away,Daniele Doveri,Hellas Verona,Udinese,4-4-2,L,50.0,0.0,0.0,0.0,10.0,2.0,20.0,0.0,0.0,0.0,0.0,,,,,,
7999,2015,2016-03-05,18:00,Sat,Home,Angelo Cervellera,Hellas Verona,Sampdoria,4-4-2,L,46.0,0.0,0.0,0.0,11.0,4.0,36.4,0.0,0.0,0.0,0.0,,,,,,
8000,2015,2016-03-13,15:00,Sun,Away,Claudio Gavillucci,Hellas Verona,Fiorentina,4-1-4-1,D,37.0,1.0,1.0,1.0,12.0,4.0,33.3,0.08,0.25,0.0,0.0,,,,,,
8001,2015,2016-03-20,15:00,Sun,Home,Carmine Russo,Hellas Verona,Carpi,4-4-2,L,64.0,1.0,1.0,1.0,8.0,3.0,37.5,0.13,0.33,0.0,0.0,,,,,,
8002,2015,2016-04-04,20:45,Mon,Away,Davide Ghersini,Hellas Verona,Bologna,4-2-3-1,W,40.0,1.0,1.0,1.0,4.0,1.0,25.0,0.25,1.0,0.0,0.0,,,,,,
8003,2015,2016-04-10,15:00,Sun,Away,Domenico Celi,Hellas Verona,Napoli,4-1-4-1,L,39.0,0.0,0.0,0.0,8.0,1.0,12.5,0.0,0.0,0.0,0.0,,,,,,
8004,2015,2016-04-17,15:00,Sun,Home,Daniele Doveri,Hellas Verona,Frosinone,4-1-4-1,L,57.0,1.0,1.0,1.0,14.0,4.0,28.6,0.07,0.25,0.0,0.0,,,,,,
8005,2015,2016-04-20,20:45,Wed,Away,Marco Serra,Hellas Verona,Empoli,4-2-3-1,L,41.0,0.0,0.0,0.0,20.0,6.0,30.0,0.0,0.0,0.0,0.0,,,,,,
